Lat,Lon,Name,Borough,Ride.Count
40.7419,-74.0002,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,1.0,1109
40.8101,-73.9446,HAITIAN EVANGELICAL MISSIONARY CHURCH,1.0,1109
40.7652,-73.9785,CALVARY BAPTIST CHURCH,1.0,1108
40.7598,-73.9895,WHITBY APARTMENTS,1.0,1107
40.6672,-73.7941,COURTYARD MARRIOTT HOTEL JFK AIRPORT,4.0,1104
40.7839,-73.9716,RODEPH SHOLOM CONGREGATION,1.0,1101
40.7343,-73.9922,NEW YORK UNIVERSITY 113 UNIVERSITY PLACE,1.0,1097
40.7532,-73.9903,ENGINE 26,1.0,1097
40.7489,-73.9708,TUDOR CITY PARK SOUTH,1.0,1096
40.7496,-73.9883,HERALD CENTER,1.0,1095
40.778,-73.9882,WEST   68 STREET OVER AMTRAK,1.0,1094
40.7803,-73.983,LEVEL CLUB CONDO,1.0,1093
40.7599,-73.9962,W 42 ST OV AMTRAK 30 ST BRANCH,1.0,1093
40.695,-73.9957,BOSSERT HOTEL,3.0,1089
40.7507,-73.9988,MORGAN GENERAL MAIL FACILITY,1.0,1085
40.7152,-74.0153,CONRAD HOTEL,1.0,1083
40.7478,-73.9814,METROPOLITAN SYNAGOGUE NY,1.0,1082
40.7554,-73.9706,CRYSTAL PAVILION BUILDING,1.0,1079
40.7251,-73.979,EARTH PEOPLE COMMUNITY GARDEN,1.0,1079
40.7352,-73.991,TBPD DIST 04,1.0,1078
40.7585,-73.9937,PLAYWRIGHTS HORIZONS THEATER,1.0,1078
40.6748,-73.8081,AL IHSAN ACADEMY,4.0,1077
40.7584,-73.9909,DE LA SALLE ACADEMY,1.0,1077
40.7572,-73.9813,HOTEL AT TIMES SQUARE,1.0,1076
40.7665,-73.9523,HOSPITAL FOR SPECIAL SURGERY EAST RIVER PROFESSIONAL BUILDING,1.0,1075
40.7497,-73.9813,POLAND CONSULATE,1.0,1073
40.7756,-73.9521,UPPER EAST ORTHOPAEDICS,1.0,1069
40.8124,-73.9482,HARLEM CHILDRENS ZONE PROMISE ACADEMY 1 MIDDLE SCHOOL,1.0,1068
40.7031,-74.0123,HAMPTON INN HOTEL DOWNTOWN FINANCIAL DISTRICT,1.0,1068
40.7364,-73.9937,NEW SCHOOL STUDENT STUDY CENTER,1.0,1068
40.7759,-73.9765,MAJESTIC BUILDING,1.0,1068
40.7169,-74.0136,IS 289,1.0,1067
40.6542,-73.963,PHEBEANA DAY CARE,3.0,1066
40.7737,-73.9615,LENOX HILL HOSPITAL PERCY & HAROLD URIS PAVILION,1.0,1066
40.7421,-73.9758,KIPS BAY TOWERS SOUTH BUILDING,1.0,1066
40.7224,-73.9929,NEW MUSEUM OF CONTEMPORARY ART,1.0,1064
40.7602,-73.9615,E 60 ST FROM QUEENS OV 1 AV,1.0,1064
40.7113,-74.0068,DIA ART FOUNDATION BEACON GALLERY,1.0,1062
40.7605,-73.9808,TIME WARNER CHILDRENS CENTER,1.0,1061
40.7481,-73.983,SCIENCE INDUSTRY AND BUSINESS LIBRARY,1.0,1054
40.774,-73.9611,LENOX HILL HOSPITAL,1.0,1054
40.7767,-73.9613,MANHATTAN CHRIST CHURCH,1.0,1054
40.7453,-73.9047,WOODSIDE PLAZA,4.0,1053
40.75,-73.9809,JOLLY MADISON TOWER HOTEL,1.0,1052
40.73,-73.9981,NYU CATHOLIC CENTER,1.0,1052
40.7599,-73.9967,MANHATTAN S TASK FORCE,1.0,1051
40.7498,-73.9756,IRAN MISSION TO UN,1.0,1050
40.7683,-73.9828,THE ALLEN ROOM,1.0,1049
40.8625,-73.8648,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,2.0,1048
40.7795,-73.98,CALHOUN LOWER SCHOOL ROBERT L BEIR BUILDING,1.0,1047
40.7377,-73.9867,SAMUEL J TILDEN HOUSE,1.0,1044
40.7523,-73.9882,HOLY INNOCENTS RC CHURCH,1.0,1042
40.7484,-74.0009,CHELSEA HOUSES BUILDING 2,1.0,1041
40.7349,-73.9874,BEGINNINGS NURSERY SCHOOL,1.0,1040
40.7888,-73.9708,COLUMBUS PRE-SCHOOL,1.0,1040
40.7648,-73.9731,SHERMAN MONUMENT,1.0,1040
40.7856,-73.9817,RIVERSIDE TOWERS HOTEL,1.0,1039
40.7484,-73.978,SHELBURNE HOTEL & SUITES BY AFFINIA,1.0,1038
40.709,-73.9563,RODNEY PARK NORTH,3.0,1038
40.6079,-73.9812,AVENUE P OVER NYCT SEA BEACH,3.0,1032
40.7796,-73.9866,RIVERSIDE STUDIOS HOTEL,1.0,1031
40.7641,-73.9829,AMERITANIA HOTEL AT TIMES SQUARE,1.0,1028
40.7836,-73.9749,ENDICOTT BUILDING,1.0,1026
40.7513,-73.9745,NETHERLAND CONSULATE & MISSION TO UN,1.0,1025
40.7872,-73.9732,THE SMITH SCHOOL,1.0,1024
40.7057,-74.0111,LEMAN MANHATTAN PREPARATORY LOWER SCHOOL,1.0,1019
40.7574,-73.9644,MONTESSORI SCHOOL OF NY INTERNATIONAL,1.0,1019
40.7651,-73.9686,COLONY CLUB,1.0,1018
40.7586,-73.9702,LENOX HILL SENIOR CENTER II,1.0,1017
40.6214,-73.9915,17 AVE BRDG OVR NYCT SEA BCH,3.0,1014
40.7771,-73.9888,DWIGHT SCHOOL RIVERSIDE CAMPUS PRESCHOOL,1.0,1014
40.7564,-73.9854,CASABLANCA HOTEL TIMES SQUARE,1.0,1013
40.738,-73.9938,CENTER FOR JEWISH HISTORY,1.0,1013
40.76,-73.9782,CLUB QUARTERS HOTEL OPPOSITE ROCKEFELLER CENTER,1.0,1013
40.7826,-73.9754,THE ORLEANS BUILDING,1.0,1011
40.7396,-73.9762,BELLEVUE HOSP R AND S BUILDING,1.0,1009
40.7709,-73.9906,W 58 ST OV AMTRAK 30 ST BRANCH,1.0,1008
40.7637,-73.9727,APPLE STORE FIFTH AV,1.0,1006
40.7626,-73.9864,LONGACRE HOUSE APARTMENTS,1.0,1006
40.742,-73.9997,MOUNTAINSIDE TREATMENT CENTER,1.0,1003
40.7863,-73.9556,RAMAKRISHNA VIVEKANANDA CENTER,1.0,1003
40.7289,-74.0064,PS 721 MANHATTAN OCCUPATIONAL TRAINING CENTER,1.0,1003
40.7725,-73.9646,MADISON AVE PRESBYTERIAN CHURCH,1.0,1001
40.7606,-73.9692,FITZPATRICK MANHATTAN HOTEL,1.0,998
40.7432,-73.9872,EL AL AIRLINES,1.0,998
40.7111,-74.0103,MILLENIUM HILTON HOTEL,1.0,998
40.7691,-73.9565,CZECH REPUBLIC CON,1.0,997
40.7308,-74.003,OUR LADY OF POMPEII SCHOOL,1.0,991
40.6938,-73.9991,I-278 BQE EB OV JORLMN ST BQE WB,3.0,990
40.7828,-73.9779,RODEPH SHOLOM ELEMENTARY DIVISION,1.0,988
40.7648,-73.9668,SOCIETY OF ILLUSTRATORS,1.0,987
40.7134,-74.0102,TRINITY PARISH PRESCHOOL,1.0,987
40.7362,-73.9945,HRA HASA CENTER WAVERLY,1.0,986
40.7774,-73.9823,SHERMAN SQUARE,1.0,983
40.7534,-73.9839,BRYANT PARK CAROUSEL,1.0,983
40.7635,-73.9797,BLAKELY HOTEL,1.0,982
40.7455,-73.9848,AMERICAN ACADEMY OF DRAMATIC ARTS,1.0,979
40.7546,-73.981,CENTURY ASSOCIATION CLUB,1.0,979
40.7205,-73.9906,UNIVERSITY SETTLEMENT 184 ELDRIDGE ST,1.0,978
40.7483,-73.987,JACK DEMSEYS RESTAURANT,1.0,977
40.7685,-73.9827,THE SHOPS AT COLUMBUS CIRCLE,1.0,975
40.6726,-73.9584,ST JOHNS PL OVR FRANKLIN AV SHTL,3.0,975
40.6924,-73.9999,BROOKLYN PROM OVER I-278 BQE EB,3.0,973
40.7565,-73.9806,CAMBRIA HOTEL & SUITES TIMES SQUARE,1.0,973
40.8228,-73.9557,RIVERSIDE DRIVE OVER W  138 ST,1.0,972
40.7672,-73.968,GARDEN HOUSE SCHOOL - E 63 ST,1.0,971
40.7483,-73.9945,HOLIDAY INN EXPRESS MADISON SQUARE GARDEN,1.0,968
40.7563,-73.9772,GHANA CONSULATE & MISSION TO UN,1.0,967
40.7797,-73.9826,TEMPO APARTMENTS,1.0,967
40.674,-73.8527,TUDOR MALLS,4.0,966
40.6875,-73.9787,THEATRE FOR A NEW AUDIENCE,3.0,965
40.767,-73.9578,LENOX HILL NEIGHBORHOOD HOUSE HEADQUARTERS,1.0,965
40.7579,-73.986,MINSKOFF THEATRE,1.0,963
40.7605,-73.9774,21 CLUB,1.0,961
40.7867,-73.9773,AMC LOEWS 84 ST THEATRE,1.0,960
40.7658,-73.9673,GENEVA SCHOOL OF MANHATTAN EAST CAMPUS,1.0,960
40.707,-74.0087,OUR LADY OF VICTORY CHURCH,1.0,958
40.6817,-73.9404,OUR LADY OF VICTORY CHURCH,3.0,958
40.7539,-73.9939,BARBOUR HOTEL,1.0,958
40.7175,-73.9937,HESTER STREET PLAYGROUND,1.0,957
40.693,-73.9911,AMERICAN GEOGRAPHICAL SOCIETY,3.0,957
40.777,-73.9796,HARGRAVE SENIOR CENTER,1.0,955
40.7354,-73.9937,NEW SCHOOL UNIVERSITY UNIVERSITY CENTER,1.0,951
40.73,-73.9894,LINCOLN BRIGADE SQUARE,1.0,950
40.7512,-73.9708,NIGERIAN CONSULATE & MISSION TO UN,1.0,949
40.7355,-73.997,THE NEW SCHOOL JOHNSON KAPLAN HALL,1.0,949
40.7295,-73.9937,NYU BROADWAY BLOCK C,1.0,947
40.7708,-73.9802,ETHICAL CULTURE SCHOOL,1.0,944
40.7359,-73.996,QUAD CINEMA,1.0,944
40.7412,-73.9842,HOMELESS SHELTER 69 INFANTRY ARMORY,1.0,944
40.7472,-74.0001,ST ELEFTHERIOS CHURCH,1.0,942
40.6924,-73.9866,HELEN KELLER SERVICES FOR THE BLIND CHILDREN'S LEARNING CENTER,3.0,941
40.7426,-74.0046,FULTON HOUSES BUILDING 1,1.0,941
40.776,-73.963,RUDOLF STEINER HS,1.0,940
40.7801,-73.9456,ASPCA,1.0,938
40.7766,-73.9764,DAKOTA APARTMENTS,1.0,938
40.7725,-73.9454,BREARLEY SCHOOL,1.0,937
40.7638,-73.9696,CHRIST CHURCH DAY SCHOOL,1.0,936
40.756,-73.9715,SAN CARLOS HOTEL,1.0,934
40.7478,-73.9784,CARLTON REGENCY SOUTH BUILDING,1.0,934
40.7872,-73.9784,CONGREGATION OHAV SHOLOM,1.0,933
40.7559,-73.9783,MONACO CONSULATE,1.0,932
40.7478,-73.9875,MANHATTAN NURSERY SCHOOL,1.0,930
40.7847,-73.9814,CARLEBACH SHUL,1.0,929
40.7732,-73.9792,ABC NEWS 24 W 67 ST,1.0,928
40.7187,-73.9818,GOMPERS HOUSES BUILDING 1,1.0,927
40.671,-73.9263,STERLING PLACE - BUFFALO REHABS HOUSES,3.0,924
40.7112,-74.0068,BEEKMAN HOTEL,1.0,923
40.7113,-74.0092,SAINT PAUL'S CHAPEL,1.0,921
40.7657,-73.9768,TRUMP PARC CONDOMINIUM,1.0,920
40.7597,-73.9637,CAMBODIA MISSION TO UN,1.0,918
40.7928,-73.9709,RIVER PARK NURSERY SCHOOL,1.0,918
40.7491,-73.9816,MORGAN LIBRARY & MUSEUM,1.0,918
40.7952,-73.9319,MT SINAI KIDNEY CENTER EAST RIVER PLAZA,1.0,917
40.7438,-73.9819,FIRST MORAVIAN CHURCH,1.0,916
40.8426,-73.9425,COLUMBIA UNIVERSITY MEDICAL CENTER HAMMER HEALTH SCIENCES CENTER,1.0,916
40.7972,-73.9487,SCHOMBURG PLAZA SENIOR CITIZEN CENTER,1.0,915
40.7646,-73.9676,BULGARIA CONSULATE,1.0,914
40.775,-73.9817,LOEWS THEATRE LINCOLN SQUARE,1.0,913
40.7736,-73.9819,RICHARD TUCKER PARK,1.0,912
40.7924,-73.976,YESHIVA HECHAL MOSHE BETH JACOB,1.0,907
40.7651,-73.9782,SALISBURY HOTEL,1.0,907
40.7078,-74.0025,THE BLUE SCHOOL,1.0,905
40.7735,-73.964,MET BREUER,1.0,905
40.7622,-73.9807,MTA CENTRAL SUBSTATION,1.0,904
40.7881,-73.9771,EUCLID HALL BUILDING,1.0,903
40.7096,-74.0016,BROOKLYN BRIDGE EN RP PEARL ST,1.0,902
40.8192,-73.9454,GRACE CONGREGATIONAL CHURCH HARLEM,1.0,901
40.7539,-73.9735,GRAND CENTRAL LIBRARY,1.0,899
40.7504,-73.9765,CROATIA CONSULATE,1.0,897
40.7581,-73.977,SAKS FIFTH AVENUE MIDTOWN EAST,1.0,897
40.7344,-73.9778,PETER COOPER VILLAGE 441 E 20,1.0,895
40.7447,-73.9838,AARON HIGH SCHOOL,1.0,893
40.714,-73.9993,TRUE LIGHT LUTHERAN CHURCH,1.0,893
40.7543,-73.9768,PARK AVENUE SB OVER E   45 ST,1.0,891
40.7499,-73.9909,15 PENN PLZ,1.0,888
40.7767,-73.9889,WEST   66 STREET OVER AMTRAK,1.0,887
40.7848,-73.9515,ORACH CHAIM CONGREGATION,1.0,886
40.7303,-74.0016,MINETTA GREEN,1.0,885
40.7483,-73.9878,RADISSON MARTINIQUE HOTEL BROADWAY,1.0,883
40.7572,-73.9842,NIGHT HOTEL THEATER DISTRICT,1.0,883
40.775,-73.9826,APPLE STORE UPPER WEST SIDE,1.0,880
40.7652,-73.9571,ST CATHERINE SIENA CHURCH,1.0,877
40.7092,-73.9692,SCHAEFER LANDING NORTH,3.0,876
40.7099,-74.0059,HAWTHORNE COUNTRY DAY SCHOOL,1.0,876
40.7494,-73.9766,POD 39 HOTEL,1.0,875
40.771,-73.9808,YMCA WEST SIDE,1.0,873
40.7208,-73.9807,GUSTAVE HARTMAN SQUARE,1.0,872
40.7364,-73.9962,NEW YORK UNIVERSITY SENIOR HOUSE W 13 ST,1.0,872
40.7107,-74.01,WORLD TRADE CENTER E CONCOURSE,1.0,871
40.7461,-73.9997,SVA THEATRE,1.0,869
40.7578,-73.9,I-278 SB BQE E LEG OVER 31 AVE,4.0,869
40.766,-73.9709,5 AVE SYNAGOGUE,1.0,867
40.7978,-73.971,PURPLE CIRCLE EARLY CHILDHOOD PROGRAM,1.0,866
40.77,-73.9907,W 57 ST OV AMTRAK 30 ST BRANCH,1.0,866
40.7583,-73.9793,EGYPT CONSULATE ECONOMIC & COMMERCIAL OFFICE,1.0,865
40.7302,-73.989,NEW YORK UNIVERSITY ALUMNI HALL,1.0,864
40.7592,-73.9601,QUEENSBORO OVAL,1.0,863
40.7854,-73.9849,79 ST RMP TO GAR OV BT BASN GR,1.0,862
40.7798,-73.9569,PARK AVE METHODIST DAY SCHOOL,1.0,862
40.7591,-73.983,CORT THEATRE,1.0,862
40.7744,-73.9519,THE MCCARTON CENTER FOR DEVELOPMENTAL PEDIATRICS,1.0,861
40.7184,-73.9952,BEST WESTERN BOWERY HANBEE HOTEL,1.0,860
40.7511,-73.9801,HAITI CONSULATE 13 FL,1.0,860
40.7565,-73.972,BENJAMIN HOTEL,1.0,859
40.7478,-73.9866,LA QUINTA INN & SUITES,1.0,859
40.7617,-73.988,BELVEDERE HOTEL,1.0,855
40.7291,-73.9965,NYU MAIN CAMPUS BLDG,1.0,855
40.7041,-74.0059,PIER 13,1.0,855
40.7379,-73.9946,XAVIER HIGH SCHOOL,1.0,853
40.7187,-73.995,VICTORIA CHILDRENS GROUP DOWNTOWN CHINATOWN,1.0,852
40.7804,-73.9811,BEACON THEATRE,1.0,852
40.7543,-73.9813,UNIFICATION CHURCH,1.0,851
40.7071,-74.0077,INSPECTOR GENERAL OFFICE,1.0,849
40.7444,-74.0008,PS 11 WILLIAM T HARRIS,1.0,848
40.8424,-73.8877,MIRACLE GARDEN,2.0,848
40.7227,-73.9835,MIRACLE GARDEN,1.0,848
40.7833,-73.9812,COLLEGIATE SCHOOL,1.0,848
40.7498,-73.9812,MORGAN HOTEL,1.0,844
40.7486,-73.9768,CARRIAGE HOUSE CENTER FOR THE ARTS,1.0,843
40.7984,-73.9326,EAST HARLEM MULTI SERVICE CENTER,1.0,842
40.7593,-73.9778,ROCKEFELLER CENTER,1.0,842
40.738,-73.9859,GRAMERCY PARK,1.0,841
40.8296,-73.9062,SOUTH BRONX CLASSICAL CHARTER SCHOOL III,2.0,840
40.765,-73.9913,COLUMBUS LIBRARY,1.0,839
40.7132,-74.0115,SILVERSTEIN FAMILY PARK,1.0,839
40.7201,-74.0119,MANHATTAN COMMUNITY COLLEGE PARKING LOT,1.0,838
40.7282,-73.9798,JOSEPH C SAUER PARK,1.0,838
40.7079,-74.004,PEARL STREET PLAYGROUND,1.0,836
40.7723,-73.9896,ABRAHAM JOSHUA HESCHEL HIGH SCHOOL,1.0,835
40.7631,-73.9845,NEIL SIMON THEATRE,1.0,835
40.792,-73.9467,HERITAGE SCHOOL,1.0,834
40.7075,-74.0115,BNY MELLON BUILDING,1.0,834
40.6957,-73.9971,THE BREUKELEN,3.0,832
40.7302,-74.0022,FATHER DEMO SQUARE,1.0,831
40.7394,-73.9837,MADISON SQUARE POST OFFICE,1.0,831
40.7056,-74.0134,CHARGING BULL STATUE,1.0,831
40.7683,-73.9818,TBPD DIST 01,1.0,831
40.7316,-73.9836,TOWN & VILLAGE SYNAGOGUE,1.0,829
40.8205,-73.9583,WEST  134 ST OVER TERRAIN,1.0,829
40.7538,-73.9757,PARK AVENUE NB OVER E   45 ST,1.0,823
40.7496,-73.9733,BRAZIL CONSULATE,1.0,822
40.7345,-73.9937,NYU SCHOOL OF PROFESSIONAL STUDIES 7 E 12 ST,1.0,820
40.7587,-73.9858,MARQUIS THEATRE,1.0,819
40.7758,-73.9651,CENTRAL PARK SOPHIE LOEB FOUNTAIN,1.0,818
40.7253,-73.9757,DRY DOCK POOL,1.0,818
40.7563,-73.9865,ALLIED CHEMICAL BUILDING,1.0,817
40.7324,-73.9972,STUDIO SCHOOL OF DRAWING PAINTING & SCULPTURE,1.0,816
40.7947,-73.9686,PS 163 ALFRED E SMITH,1.0,815
40.7518,-73.9676,RAOUL WALLENBERG MONUMENT,1.0,814
40.7293,-73.9956,NEW YORK UNIVERSITY CAMPUS EATRY,1.0,811
40.7704,-73.9876,JOHN JAY SQUARE,1.0,811
40.8019,-73.9666,MORNINGSIDE INN HOTEL,1.0,810
40.7752,-73.9887,NURSERY SCHOOL AT HABONIM,1.0,807
40.864,-73.9081,FORDHAM HILL OVAL SEDGWICK AVE,2.0,806
40.7644,-73.9923,SKYLINE HOTEL,1.0,805
40.8034,-73.9683,BLOOMINGDALE SCHOOL OF MUSIC,1.0,804
40.7357,-73.9822,AUGUSTUS ST GAUDENS PLAYGROUND,1.0,801
40.7083,-74.0109,EQUITABLE LIFE BUILDING,1.0,801
40.7669,-73.9913,W 53 ST OV AMTRAK 30 ST BRANCH,1.0,800
40.7811,-73.9459,HOLMES TOWERS-EISMAN DAY NURSERY,1.0,798
40.7111,-74.0092,SAINT PAUL'S CHAPEL CEMETERY,1.0,797
40.7702,-73.9883,JOHN JAY COLLEGE HAAREN HALL,1.0,796
40.7523,-73.9745,DOMINICAN REPUBLIC MISSION TO UN,1.0,796
40.7353,-73.9903,UNION SQUARE PARK E SUBWAY KIOSK,1.0,795
40.7557,-73.9816,HARVARD CLUB,1.0,789
40.7735,-73.9631,HEWITT SCHOOL 75 ST,1.0,789
40.7156,-73.9598,APPLE STORE WILLIAMSBURG,3.0,787
40.7896,-73.976,THE CENTRAL BUILDING,1.0,787
40.7267,-73.9847,ST STANISLAUS BISHOP & MARTYR RC CHURCH,1.0,786
40.7669,-73.9634,PARK EAST SYNAGOGUE,1.0,786
40.7713,-73.9907,11 AV BR OV AMTRK   30 ST BRCH,1.0,784
40.7737,-73.9503,ST STEPHEN HUNGARIAN CHURCH,1.0,783
40.7087,-74.0101,MARINE MIDLAND BUILDING,1.0,783
40.7538,-73.9852,FIVE BRYANT PARK,1.0,782
40.7969,-73.9695,MIDWAY HOTEL,1.0,780
40.7537,-73.9727,POLAND MISSION TO UN,1.0,778
40.7612,-73.9771,MUSEUM OF MODERN ART (MOMA),1.0,777
40.7687,-73.9665,DOMINICAN ACADEMY HS,1.0,775
40.7171,-73.9896,DUAL LANGUAGE & ASIAN STUDIES HIGH SCHOOL,1.0,775
40.7385,-73.9841,GUSTAUUS ADOLPHUS LUTHERAN CHURCH,1.0,775
40.7631,-73.9797,ZIEGFELD THEATER,1.0,773
40.7225,-73.9803,SECRET GARDEN,1.0,773
40.7063,-74.0147,BK BATTERY TNNL PEDESTRIAN,1.0,772
40.7378,-73.9868,NATIONAL ARTS CLUB,1.0,772
40.7547,-73.9677,ST ALBANS SCHOOL,1.0,771
40.7298,-73.9882,NEW YORK UNIVERSITY BARNEY BUILDING,1.0,769
40.7317,-73.9892,WEBSTER HALL,1.0,767
40.7898,-73.9796,DEXTER HOUSE HOSTEL,1.0,765
40.757,-73.9848,MILLENNIUM BROADWAY HOTEL,1.0,765
40.8004,-73.9712,MASTER BUILDING,1.0,764
40.7135,-73.9981,KIMLAU ARCH,1.0,763
40.7288,-73.9908,COOPER TRIANGLE,1.0,761
40.7657,-73.9788,PARK SAVOY HOTEL,1.0,761
40.7495,-73.9719,WESTGATE NEW YORK GRAND CENTRAL HOTEL,1.0,761
40.7663,-73.9912,OASIS COMMUNITY GARDEN,1.0,755
40.7237,-73.9793,LOWER EAST SIDE REHAB (GROUP 5) BUILDING 1,1.0,754
40.7824,-73.9812,BELLECLAIRE HOTEL,1.0,753
40.7518,-73.9918,COSTA RICAN CONSULATE,1.0,753
40.7487,-73.9957,VIGILANT HOTEL,1.0,752
40.7535,-73.9686,LIBYA MISSION TO UN,1.0,752
40.7433,-73.9901,HERITAGE HOTEL,1.0,751
40.7281,-73.9825,ALTERNATE LEARNING CENTER BOYS CLUB,1.0,751
40.7544,-73.9778,MTA HEADQUARTERS,1.0,750
40.7138,-74.0155,BROOKFIELD PLACE,1.0,750
40.7186,-73.9938,NYS CHILD SUPPORT ENFORCEMENT OFFICE,1.0,746
40.8218,-73.9508,ENGINE 80 LADDER 23,1.0,745
40.7771,-73.9774,OLCOTT BUILDING,1.0,744
40.7791,-73.9564,RAMAZ LOWER SCHOOL,1.0,742
40.7493,-73.9793,OUR SAVIOUR CHURCH,1.0,742
40.7577,-73.901,I-278 SB BQE W LEG OVER 31 AVE,4.0,738
40.7079,-74.0091,CHASE MANHATTAN BANK,1.0,738
40.7784,-73.9746,KENILWORTH APARTMENTS,1.0,738
40.7726,-73.9894,ABRAHAM JOSHUA HESCHEL SCHOOL,1.0,738
40.751,-73.9918,TAIWAN TRADE CENTER OFFICE,1.0,735
40.6517,-73.9626,CATON AV OVER NYCTA BRIGHTON,3.0,735
40.8404,-73.9427,COLUMBIA UNIVERSITY MEDICAL CENTER EDWARD HARKNESS EYE INSTITUTE,1.0,734
40.7297,-73.9895,COOPER UNION RESIDENCE HALL,1.0,734
40.8069,-73.9605,COLUMBIA UNIVERSITY ARTHUR W DIAMOND LAW LIBRARY,1.0,733
40.7738,-73.9505,ST STEPHEN OF HUNGARY SCHOOL,1.0,733
40.7201,-73.9782,WALD HOUSES BUILDING 1,1.0,732
40.7667,-73.9804,ENGINE 23,1.0,730
40.7494,-73.9778,COURT HOTEL,1.0,728
40.7463,-74.009,CHELSEA PIERS BOWLING,1.0,728
40.7318,-73.9905,GRACE CHURCH SCHOOL,1.0,728
40.6939,-73.9968,GRACE CHURCH SCHOOL,3.0,728
40.8567,-73.9326,WEST  191 ST PED TUNL OVER BDWY,1.0,727
40.7848,-73.9557,WALES HOTEL,1.0,725
40.7726,-73.9618,ISRAEL TEMPLE 75 ST,1.0,724
40.7037,-74.0076,FDNY ENGINE 4 LADDER 15,1.0,723
40.7318,-73.9745,STUYVESANT TOWN 321 AVE C 319 AVE C 315 AVE C,1.0,723
40.7888,-73.9674,CENTRAL PARK MONTESSORI SCHOOL,1.0,721
40.734,-73.9851,FRIENDS SEMINARY SCHOOL,1.0,718
40.7472,-73.9801,NEW CHURCH,1.0,717
40.7355,-73.9943,NEW SCHOOL FANTON HALL WELCOME CENTER,1.0,716
40.7522,-73.9715,NETHERLAND MISSION 9 FL,1.0,714
40.7365,-73.9965,NEW SCHOOL JAZZ & CONTEMPORARY MUSIC PROGRAM,1.0,713
40.7703,-73.8699,ALOFT HOTEL LAGUARDIA AIRPORT,4.0,713
40.6909,-73.9858,FULTON ST MALL,3.0,712
40.7505,-73.9771,AFGHANISTAN CONSULTE,1.0,710
40.7026,-74.0137,ST ELIZABETH ANN SETON SHRINE,1.0,709
40.7896,-73.9542,MT SINAI KLINGENSTEIN PAVILION,1.0,708
40.7345,-73.9952,FIRST PRESBYTERIAN CHURCH,1.0,708
40.7082,-74.0085,FEDERAL RESERVE BANK,1.0,708
40.697,-73.9935,FIRST PRESBYTERIAN CHURCH,3.0,708
40.7308,-74.0,NEW YORK UNIVERSITY PROVINCETOWN PLAYHOUSE,1.0,707
40.7359,-73.994,NEW SCHOOL 80 5 AV,1.0,706
40.7608,-73.9704,LOMBARDY HOTEL,1.0,705
40.753,-73.9683,ALGERIA MISSION TO UN,1.0,705
40.7639,-73.9696,CHRIST CHURCH METHODIST,1.0,704
40.7216,-73.9829,JENNINGS GALLERY AT KENKELEBA,1.0,702
40.7603,-73.9703,ZIMBABWE MISSION TO UN,1.0,702
40.76,-73.9704,CONCORDE HOTEL,1.0,701
40.79,-73.9762,CONGREGATION BNAI JESHURUN,1.0,697
40.771,-73.9863,FORDHAM U MCMAHON HALL,1.0,696
40.7452,-73.8374,FLSHG MDW PK RD OV STRM N OF LIE,4.0,696
40.7719,-73.9621,BUCKLEY SCHOOL 74 STREET BUILDING,1.0,694
40.7659,-73.9694,CLUB MACANUDO,1.0,693
40.7867,-73.9426,METRO NORTH PLAZA BUILDING 3,1.0,693
40.7072,-74.0104,FEDERAL HALL NATIONAL MEMORIAL,1.0,693
40.834,-73.9469,OUR LADY OF ESPERANZA CHURCH,1.0,691
40.694,-73.9937,CHABAD OF BROOKLYN HEIGHTS,3.0,691
40.758,-73.9726,IRELAND TOURIST BOARD,1.0,690
40.7872,-73.9733,THE JEWISH CENTER,1.0,690
40.7819,-73.9819,MILBURN HOTEL,1.0,690
40.7649,-73.9692,THE BROWNING SCHOOL,1.0,689
40.7387,-73.9823,SCHOOL OF VISUAL ARTS,1.0,688
40.7519,-73.978,PERSHING SQUARE,1.0,688
40.7493,-73.9759,NEW ZEALAND MISSION TO THE UN,1.0,688
40.7184,-73.9988,LOUIS F DESALVIO CORNER,1.0,687
40.7692,-73.9909,W 56 ST OV AMTRAK 30 ST BRANCH,1.0,685
40.77,-73.9853,ST PAUL APOSTLE CHURCH,1.0,684
40.7829,-73.9528,92 ST Y NURSERY SCHOOL,1.0,684
40.8061,-73.9409,HARLEM CHILDRENS ZONE PROMISE ACADEMY II HIGH SCHOOL,1.0,683
40.7311,-73.9955,NEW YORK UNIVERSITY SILVER SCHOOL OF SOCIAL WORK,1.0,680
40.7795,-73.9542,AMC LOEWS ORPHEUM THEATER 3 AVE,1.0,679
40.7288,-73.9986,CENTER FOR ARCHITECTURE,1.0,679
40.7391,-73.9854,SCHOOL OF THE FUTURE HIGH SCHOOL,1.0,678
40.8587,-73.9345,FT TRYON SOUTHBOUND-DOWNTOWN BUS STOP,1.0,677
40.7658,-73.9724,CENTRAL PARK WIEN WALK,1.0,675
40.7891,-73.9766,MANHATTAN COMMUNITY BOARD 7,1.0,674
40.7341,-73.9883,CON EDISON HEADQUARTERS,1.0,674
40.772,-73.9793,HOLY TRINITY LUTHERAN CHURCH,1.0,674
40.8052,-73.9654,COLUMBIA UNIVERSITY BURGESS,1.0,674
